id,original_id,category,dataset,image_path,numpy_path,original_path,description,width,height,original_width,original_height,aspect_ratio,file_size_kb,room_count,room_types,has_balcony,has_garage,floors,architectural_style,area_estimate
high_quality_architectural_01712,12115,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01712_12115.png,data/processed/numpy_arrays/high_quality_architectural_01712_12115.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12115/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,3509,4963,0.7070320370743501,4753,2,,True,False,1,modern,376
high_quality_architectural_01713,3542,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01713_3542.png,data/processed/numpy_arrays/high_quality_architectural_01713_3542.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3542/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,537,387,1.3875968992248062,85,2,,False,True,1,modern,294
high_quality_architectural_01714,10,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01714_10.png,data/processed/numpy_arrays/high_quality_architectural_01714_10.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10/F1_original.png,Traditional spacious 6-room house with garage (architectural quality),512,512,1287,1243,1.0353982300884956,524,6,,False,True,1,traditional,738
high_quality_architectural_01715,9844,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01715_9844.png,data/processed/numpy_arrays/high_quality_architectural_01715_9844.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9844/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,714,763,0.9357798165137615,192,2,,True,False,1,modern,272
high_quality_architectural_01716,6030,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01716_6030.png,data/processed/numpy_arrays/high_quality_architectural_01716_6030.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6030/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,792,928,0.853448275862069,641,2,,False,False,1,contemporary,328
high_quality_architectural_01717,1215,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01717_1215.png,data/processed/numpy_arrays/high_quality_architectural_01717_1215.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1215/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,513,568,0.903169014084507,258,2,,False,False,1,modern,366
high_quality_architectural_01718,7923,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01718_7923.png,data/processed/numpy_arrays/high_quality_architectural_01718_7923.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/7923/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,912,827,1.1027811366384523,407,2,,True,False,1,traditional,304
high_quality_architectural_01719,13806,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01719_13806.png,data/processed/numpy_arrays/high_quality_architectural_01719_13806.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13806/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,1347,838,1.607398568019093,871,2,,False,True,1,traditional,310
high_quality_architectural_01720,14811,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01720_14811.png,data/processed/numpy_arrays/high_quality_architectural_01720_14811.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14811/F1_original.png,Traditional compact 2-room apartment with balcony and garage (architectural quality),512,512,844,566,1.4911660777385158,268,2,,True,True,1,traditional,318
high_quality_architectural_01721,340,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01721_340.png,data/processed/numpy_arrays/high_quality_architectural_01721_340.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/340/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,1125,921,1.221498371335505,533,2,,False,False,1,traditional,364
high_quality_architectural_01722,172,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01722_172.png,data/processed/numpy_arrays/high_quality_architectural_01722_172.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/172/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,855,602,1.420265780730897,270,2,,False,False,1,traditional,308
high_quality_architectural_01723,11309,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01723_11309.png,data/processed/numpy_arrays/high_quality_architectural_01723_11309.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11309/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,626,647,0.9675425038639877,242,2,,False,False,1,contemporary,338
high_quality_architectural_01724,12578,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01724_12578.png,data/processed/numpy_arrays/high_quality_architectural_01724_12578.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12578/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,379,854,0.44379391100702575,246,2,,False,False,1,modern,400
high_quality_architectural_01725,3913,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01725_3913.png,data/processed/numpy_arrays/high_quality_architectural_01725_3913.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3913/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,1205,709,1.6995768688293371,295,2,,True,False,1,traditional,370
high_quality_architectural_01726,1812,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01726_1812.png,data/processed/numpy_arrays/high_quality_architectural_01726_1812.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1812/F1_original.png,Modern 4-room apartment with garage (architectural quality),512,512,438,316,1.3860759493670887,90,4,,False,True,1,modern,748
high_quality_architectural_01727,10479,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01727_10479.png,data/processed/numpy_arrays/high_quality_architectural_01727_10479.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10479/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,1024,1461,0.7008898015058179,394,2,,False,True,1,modern,322
high_quality_architectural_01728,9243,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01728_9243.png,data/processed/numpy_arrays/high_quality_architectural_01728_9243.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9243/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,4960,3507,1.4143142286854862,1525,2,,True,True,1,modern,258
high_quality_architectural_01729,14644,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01729_14644.png,data/processed/numpy_arrays/high_quality_architectural_01729_14644.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14644/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,2632,1861,1.414293390650188,1134,2,,True,True,1,modern,320
high_quality_architectural_01730,2036,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01730_2036.png,data/processed/numpy_arrays/high_quality_architectural_01730_2036.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/2036/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,452,1002,0.45109780439121755,115,2,,True,False,1,contemporary,324
high_quality_architectural_01731,971,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01731_971.png,data/processed/numpy_arrays/high_quality_architectural_01731_971.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/971/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,329,598,0.5501672240802675,66,2,,False,True,1,traditional,298
high_quality_architectural_01732,12781,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01732_12781.png,data/processed/numpy_arrays/high_quality_architectural_01732_12781.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12781/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,504,750,0.672,316,2,,False,True,1,contemporary,294
high_quality_architectural_01733,2204,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01733_2204.png,data/processed/numpy_arrays/high_quality_architectural_01733_2204.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/2204/F1_original.png,Traditional 4-room apartment (architectural quality),512,512,601,254,2.3661417322834644,80,4,,False,False,1,traditional,788
high_quality_architectural_01734,5677,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01734_5677.png,data/processed/numpy_arrays/high_quality_architectural_01734_5677.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/5677/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,594,464,1.2801724137931034,183,2,,False,False,1,traditional,258
high_quality_architectural_01735,3580,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01735_3580.png,data/processed/numpy_arrays/high_quality_architectural_01735_3580.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3580/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,628,434,1.4470046082949308,152,2,,False,True,1,modern,350
high_quality_architectural_01736,9886,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01736_9886.png,data/processed/numpy_arrays/high_quality_architectural_01736_9886.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9886/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,646,539,1.1985157699443414,98,2,,False,False,1,contemporary,252
high_quality_architectural_01737,13839,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01737_13839.png,data/processed/numpy_arrays/high_quality_architectural_01737_13839.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13839/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,315,916,0.34388646288209607,194,2,,True,False,1,traditional,346
high_quality_architectural_01738,6234,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01738_6234.png,data/processed/numpy_arrays/high_quality_architectural_01738_6234.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6234/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,355,445,0.797752808988764,44,2,,False,True,1,modern,322
high_quality_architectural_01739,11594,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01739_11594.png,data/processed/numpy_arrays/high_quality_architectural_01739_11594.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11594/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,577,1315,0.4387832699619772,788,2,,True,False,1,traditional,312
high_quality_architectural_01740,6006,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01740_6006.png,data/processed/numpy_arrays/high_quality_architectural_01740_6006.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6006/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,440,647,0.6800618238021638,133,2,,False,True,1,contemporary,240
high_quality_architectural_01741,985,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01741_985.png,data/processed/numpy_arrays/high_quality_architectural_01741_985.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/985/F1_original.png,Modern 4-room apartment (architectural quality),512,512,824,536,1.537313432835821,254,4,,False,False,1,modern,496
high_quality_architectural_01742,6462,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01742_6462.png,data/processed/numpy_arrays/high_quality_architectural_01742_6462.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6462/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,840,854,0.9836065573770492,488,2,,False,True,1,modern,326
high_quality_architectural_01743,9618,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01743_9618.png,data/processed/numpy_arrays/high_quality_architectural_01743_9618.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9618/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,367,651,0.5637480798771122,236,2,,False,True,1,contemporary,346
high_quality_architectural_01744,1475,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01744_1475.png,data/processed/numpy_arrays/high_quality_architectural_01744_1475.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1475/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,768,937,0.8196371398078975,219,2,,True,False,1,contemporary,342
high_quality_architectural_01745,10022,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01745_10022.png,data/processed/numpy_arrays/high_quality_architectural_01745_10022.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10022/F1_original.png,Contemporary compact 2-room apartment with balcony and garage (architectural quality),512,512,3497,2473,1.4140719773554387,5183,2,,True,True,1,contemporary,396
high_quality_architectural_01746,1815,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01746_1815.png,data/processed/numpy_arrays/high_quality_architectural_01746_1815.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1815/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,488,831,0.5872442839951865,169,2,,False,False,1,modern,366
high_quality_architectural_01747,1029,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01747_1029.png,data/processed/numpy_arrays/high_quality_architectural_01747_1029.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1029/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,1041,2277,0.45718050065876153,1060,2,,False,True,1,modern,334
high_quality_architectural_01748,9244,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01748_9244.png,data/processed/numpy_arrays/high_quality_architectural_01748_9244.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9244/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,515,936,0.5502136752136753,201,2,,False,True,1,contemporary,252
high_quality_architectural_01749,10228,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01749_10228.png,data/processed/numpy_arrays/high_quality_architectural_01749_10228.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10228/F1_original.png,Traditional compact 2-room apartment with balcony and garage (architectural quality),512,512,656,533,1.2307692307692308,124,2,,True,True,1,traditional,350
high_quality_architectural_01750,4903,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01750_4903.png,data/processed/numpy_arrays/high_quality_architectural_01750_4903.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/4903/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,673,739,0.9106901217861976,246,2,,False,False,1,modern,334
high_quality_architectural_01751,9620,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01751_9620.png,data/processed/numpy_arrays/high_quality_architectural_01751_9620.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9620/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,864,582,1.4845360824742269,238,2,,True,False,1,modern,252
high_quality_architectural_01752,6668,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01752_6668.png,data/processed/numpy_arrays/high_quality_architectural_01752_6668.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6668/F1_original.png,Contemporary 4-room apartment with garage (architectural quality),512,512,559,512,1.091796875,301,4,,False,True,1,contemporary,504
high_quality_architectural_01753,949,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01753_949.png,data/processed/numpy_arrays/high_quality_architectural_01753_949.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/949/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,553,964,0.5736514522821576,383,2,,False,True,1,traditional,396
high_quality_architectural_01754,11900,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01754_11900.png,data/processed/numpy_arrays/high_quality_architectural_01754_11900.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11900/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,966,458,2.109170305676856,175,2,,False,False,1,modern,282
high_quality_architectural_01755,5825,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01755_5825.png,data/processed/numpy_arrays/high_quality_architectural_01755_5825.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/5825/F1_original.png,Traditional 4-room apartment with garage (architectural quality),512,512,416,340,1.223529411764706,88,4,,False,True,1,traditional,544
high_quality_architectural_01756,8706,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01756_8706.png,data/processed/numpy_arrays/high_quality_architectural_01756_8706.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8706/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,1473,2289,0.6435124508519003,1144,2,,False,False,1,traditional,344
high_quality_architectural_01757,14816,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01757_14816.png,data/processed/numpy_arrays/high_quality_architectural_01757_14816.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14816/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,632,524,1.2061068702290076,199,2,,True,False,1,contemporary,374
high_quality_architectural_01758,511,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01758_511.png,data/processed/numpy_arrays/high_quality_architectural_01758_511.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/511/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,903,927,0.9741100323624595,294,2,,False,False,1,modern,310
high_quality_architectural_01759,9082,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01759_9082.png,data/processed/numpy_arrays/high_quality_architectural_01759_9082.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9082/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,637,765,0.8326797385620915,169,2,,True,True,1,modern,262
high_quality_architectural_01760,7924,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01760_7924.png,data/processed/numpy_arrays/high_quality_architectural_01760_7924.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/7924/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,513,807,0.6356877323420075,312,2,,False,False,1,traditional,330
high_quality_architectural_01761,7118,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01761_7118.png,data/processed/numpy_arrays/high_quality_architectural_01761_7118.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/7118/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,775,589,1.3157894736842106,193,2,,False,True,1,contemporary,292
high_quality_architectural_01762,10025,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01762_10025.png,data/processed/numpy_arrays/high_quality_architectural_01762_10025.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10025/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,1019,827,1.2321644498186215,65,2,,True,False,1,contemporary,254
high_quality_architectural_01763,1472,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01763_1472.png,data/processed/numpy_arrays/high_quality_architectural_01763_1472.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1472/F1_original.png,Modern 4-room apartment with balcony and garage (architectural quality),512,512,1343,914,1.4693654266958425,393,4,,True,True,1,modern,676
high_quality_architectural_01764,10217,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01764_10217.png,data/processed/numpy_arrays/high_quality_architectural_01764_10217.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10217/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,640,737,0.8683853459972863,178,2,,False,False,1,contemporary,390
high_quality_architectural_01765,6465,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01765_6465.png,data/processed/numpy_arrays/high_quality_architectural_01765_6465.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6465/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,683,383,1.783289817232376,172,2,,False,False,1,traditional,318
high_quality_architectural_01766,5684,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01766_5684.png,data/processed/numpy_arrays/high_quality_architectural_01766_5684.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/5684/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,330,504,0.6547619047619048,115,2,,False,True,1,contemporary,266
high_quality_architectural_01767,9049,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01767_9049.png,data/processed/numpy_arrays/high_quality_architectural_01767_9049.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9049/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,653,757,0.8626155878467635,227,2,,False,False,1,traditional,338
high_quality_architectural_01768,3573,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01768_3573.png,data/processed/numpy_arrays/high_quality_architectural_01768_3573.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3573/F1_original.png,Contemporary 4-room apartment with garage (architectural quality),512,512,1178,610,1.9311475409836065,351,4,,False,True,1,contemporary,580
high_quality_architectural_01769,6001,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01769_6001.png,data/processed/numpy_arrays/high_quality_architectural_01769_6001.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6001/F1_original.png,Traditional compact 2-room apartment with balcony and garage (architectural quality),512,512,750,657,1.1415525114155252,349,2,,True,True,1,traditional,348
high_quality_architectural_01770,9875,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01770_9875.png,data/processed/numpy_arrays/high_quality_architectural_01770_9875.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9875/F1_original.png,Traditional spacious 6-room house with balcony (architectural quality),512,512,3425,1897,1.8054823405376912,843,6,,True,False,1,traditional,798
high_quality_architectural_01771,12918,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01771_12918.png,data/processed/numpy_arrays/high_quality_architectural_01771_12918.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12918/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,1654,2338,0.7074422583404619,1376,2,,True,False,1,modern,268
high_quality_architectural_01772,11593,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01772_11593.png,data/processed/numpy_arrays/high_quality_architectural_01772_11593.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11593/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,927,566,1.637809187279152,455,2,,True,False,1,contemporary,308
high_quality_architectural_01773,9881,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01773_9881.png,data/processed/numpy_arrays/high_quality_architectural_01773_9881.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9881/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,735,541,1.3585951940850278,156,2,,True,False,1,modern,330
high_quality_architectural_01774,13230,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01774_13230.png,data/processed/numpy_arrays/high_quality_architectural_01774_13230.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13230/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,757,472,1.603813559322034,243,2,,False,True,1,traditional,330
high_quality_architectural_01775,11567,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01775_11567.png,data/processed/numpy_arrays/high_quality_architectural_01775_11567.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11567/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,372,629,0.5914149443561209,103,2,,False,True,1,contemporary,350
high_quality_architectural_01776,12786,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01776_12786.png,data/processed/numpy_arrays/high_quality_architectural_01776_12786.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12786/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,570,422,1.3507109004739337,147,2,,True,False,1,traditional,334
high_quality_architectural_01777,13654,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01777_13654.png,data/processed/numpy_arrays/high_quality_architectural_01777_13654.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13654/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,735,1600,0.459375,507,2,,True,True,1,modern,348
high_quality_architectural_01778,11331,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01778_11331.png,data/processed/numpy_arrays/high_quality_architectural_01778_11331.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11331/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,504,382,1.3193717277486912,125,2,,True,False,1,traditional,392
high_quality_architectural_01779,13466,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01779_13466.png,data/processed/numpy_arrays/high_quality_architectural_01779_13466.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13466/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,503,503,1.0,169,2,,True,True,1,modern,350
high_quality_architectural_01780,2031,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01780_2031.png,data/processed/numpy_arrays/high_quality_architectural_01780_2031.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/2031/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,916,673,1.361069836552749,247,2,,True,True,1,modern,268
